Rain_Low,Rain_Med,Rain_High,Gust_Low,Gust_Med,Gust_High,Budget_Low,Budget_Med,Budget_High,Var_Efficient,Var_Inefficient,Super_Typhoon,Outcome_High_Deaths,Outcome_High_Damage,Outcome_High_Affected
0.435294117647059,0.564705882352941,0.0,0.0,0.0,0.9461538461538459,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.872965879265092,0.0,0.47572815533980517,0.5242718446601948,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.646153846153846,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.26955380577427834,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.7141176470588235,0.28588235294117653,0.0,0.7638418079096044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1163564875317814
0.3094117647058824,0.6905882352941176,0.0,0.9943502824858758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6640833871322532,0.0
0.5823529411764707,0.41764705882352926,0.0,0.6389351081530781,0.3610648918469219,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9189370626600314,0.0
0.8810240963855422,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.977407227333588,0.0
0.8034638554216867,0.0,0.0,0.0,0.0,0.9369230769230767,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7889842652777747,0.6496774817126058
0.18117647058823563,0.8188235294117644,0.0,0.0,0.0,0.9369230769230767,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.3094117647058824,0.6905882352941176,0.0,0.9943502824858758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8034638554216867,0.0,0.0,0.0,0.0,0.9369230769230767,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.5721784776902887,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.7141176470588235,0.28588235294117653,0.0,0.7638418079096044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5823529411764707,0.41764705882352926,0.0,0.6389351081530781,0.3610648918469219,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8810240963855422,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.629290445171359
0.8034638554216867,0.0,0.0,0.0,0.0,0.9369230769230767,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.18117647058823563,0.8188235294117644,0.0,0.0,0.0,0.9369230769230767,1.0,0.0,0.0,1.0,0.0,0.0,0.43600765555520915,0.0,0.0
0.0,0.0,0.872965879265092,0.0,0.47572815533980517,0.5242718446601948,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.995836735215356,0.0
0.5823529411764707,0.41764705882352926,0.0,0.6389351081530781,0.3610648918469219,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.005609707380192379
0.8034638554216867,0.0,0.0,0.0,0.0,0.9369230769230767,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.8034638554216867,0.0,0.0,0.0,0.0,0.9369230769230767,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.435294117647059,0.564705882352941,0.0,0.0,0.0,0.9461538461538459,1.0,0.0,0.0,1.0,0.0,0.0,0.8715957226770769,0.0,0.0
0.0,0.0,0.872965879265092,0.0,0.47572815533980517,0.5242718446601948,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.26955380577427834,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6147871680312307,0.9036241092399474,0.8967325152731438
0.3094117647058824,0.6905882352941176,0.0,0.9943502824858758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3894521065329008,0.49639566525157736,0.6812588208783432
0.0,0.0,0.5721784776902887,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7964840355109669,0.9722910270156037,0.45136865783663926
